G057188,G057188,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057188,G057188,Show,DI_YES,Digital Display,DT_DISPLAY
G057188,G057188,Guernsey,IS_GSY,Island,DT_ISLAND
G057188,G057188,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057188,G057188,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057188,G057188,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057188,G057188,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057188,G057188,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057191,G057191,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057191,G057191,Show,DI_YES,Digital Display,DT_DISPLAY
G057191,G057191,Guernsey,IS_GSY,Island,DT_ISLAND
G057191,G057191,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057191,G057191,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057191,G057191,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057191,G057191,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057191,G057191,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057194,G057194,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057194,G057194,Show,DI_YES,Digital Display,DT_DISPLAY
G057194,G057194,Guernsey,IS_GSY,Island,DT_ISLAND
G057194,G057194,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057194,G057194,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057194,G057194,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057194,G057194,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057194,G057194,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057195,G057195,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057195,G057195,Show,DI_YES,Digital Display,DT_DISPLAY
G057195,G057195,Guernsey,IS_GSY,Island,DT_ISLAND
G057195,G057195,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057195,G057195,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057195,G057195,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057195,G057195,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057195,G057195,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057220,G057220,MOBPPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057220,G057220,Show,DI_YES,Digital Display,DT_DISPLAY
G057220,G057220,Guernsey,IS_GSY,Island,DT_ISLAND
G057220,G057220,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057220,G057220,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057220,G057220,PAYG Rewards,PS_REWARD,Product Sub Group,DT_PRODSUB
G057220,G057220,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057220,G057220,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057221,G057221,MOBPPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057221,G057221,Show,DI_YES,Digital Display,DT_DISPLAY
G057221,G057221,Guernsey,IS_GSY,Island,DT_ISLAND
G057221,G057221,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057221,G057221,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057221,G057221,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057221,G057221,Plan,PT_PLAN,Product Type,DT_PRODTYP
